Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company_Name,Sector,Market_Cap,Date,Daily_Return,Cumulative_Return,Price_Range,Price_Change
209.69201166358403,210.67091168904602,207.3047216270235,208.3834991455078,38840100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-14 00:00:00-04:00,-0.012028812490351148,3.749749298034488,3.3661900620225254,-2.5371246337890625
208.9828312368767,211.64980271899068,208.6831682659836,208.87295532226562,42296300,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-15 00:00:00-04:00,0.0023488240612374867,3.993439205533078,2.9666344530070887,0.4894561767578125
210.06160887608695,212.1592191902425,208.40348697906978,209.92176818847656,47490500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-16 00:00:00-04:00,0.0050212956703405975,4.515621011559645,3.7557322111727274,1.0488128662109375
210.33130094399476,211.5599023237274,209.35240091776063,209.78192138671875,48068100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-17 00:00:00-04:00,-0.0006661853268702389,4.445994238413009,2.207501405966781,-0.1398468017578125
210.63095139102305,211.54990664350106,209.46227954032304,210.9405975341797,48974600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-18 00:00:00-04:00,0.005523241182089356,5.022874655094878,2.087627103178022,1.1586761474609375
211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-21 00:00:00-04:00,0.0061558702516160135,5.66938184492336,4.145289308696846,1.29852294921875
212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-22 00:00:00-04:00,0.009036182474420285,6.624229661233261,2.7169178506739797,1.9178314208984375
214.75626907170553,214.90609293027538,212.1692088371252,213.9072265625,46989300,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-23 00:00:00-04:00,-0.0011660856188711044,6.499896680402095,2.7368840931501666,-0.249725341796875
213.65751035981805,215.44548969662856,213.28793468034502,213.51766967773438,46022600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-24 00:00:00-04:00,-0.0018211487803653226,6.305944523453544,2.1575550162835384,-0.389556884765625
214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460938,40268800,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-25 00:00:00-04:00,0.0005614197975087887,6.365626785301881,1.8379256925621235,0.119873046875
213.78737619229818,214.60645396318566,212.81847455673218,213.80735778808594,37858000,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-28 00:00:00-04:00,0.0007948746335069146,6.450174123910579,1.7879794064534735,0.1698150634765625
213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933594,51411700,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-29 00:00:00-04:00,-0.012987651582609505,5.0676363514811085,3.9854670629130737,-2.77685546875
211.65977882345743,212.14922883427738,207.48452469073794,208.81301879882812,45512500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-30 00:00:00-04:00,-0.010507881543836084,3.9635980746089094,4.6647041435394385,-2.2174835205078125
208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808594,80698400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-07-31 00:00:00-04:00,-0.007079622090835236,3.2275750890371935,2.6769545789408937,-1.4783172607421875
210.63095505795985,213.33788973606855,201.27158167093614,202.1505889892578,104434500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-01 00:00:00-04:00,-0.0250035932739211,0.6465147868577548,12.066308065132404,-5.184112548828125
204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-04 00:00:00-04:00,0.004792974350137147,1.1289109506618544,6.192983965897838,0.968902587890625
203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503906,44155100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-05 00:00:00-04:00,-0.0021146907604691068,0.915054577058183,3.176387657527016,-0.429534912109375
205.39689808550258,215.1358452662651,205.35693489516686,213.0082550048828,108483100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-06 00:00:00-04:00,0.05090680618623611,6.0523177016859275,9.778910371098249,10.31829833984375
218.63187314031333,220.59964108330854,216.33447747046458,219.7805633544922,90224800,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-07 00:00:00-04:00,0.03179364268982976,9.424107197121634,4.265163612843963,6.772308349609375
220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-08 00:00:00-04:00,0.04235792328538146,14.059085135348681,11.736680028890248,9.3094482421875
227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,0.26,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-11 00:00:00-04:00,-0.008337416841468825,13.108126998018687,4.8000030517578125,-1.9100189208984375
228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-12 00:00:00-04:00,0.010872441677679756,14.337888512076248,3.7299957275390625,2.470001220703125
231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-13 00:00:00-04:00,0.01602441991019199,16.170086849238462,4.57000732421875,3.6800079345703125
234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-14 00:00:00-04:00,-0.0023571895917441354,15.896251929645434,4.269989013671875,-0.5500030517578125
234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-15 00:00:00-04:00,-0.005112133549474374,15.303774811897553,4.94000244140625,-1.19000244140625
231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-18 00:00:00-04:00,-0.0030225698834628334,14.955261094701534,3.0099945068359375,-0.6999969482421875
231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-19 00:00:00-04:00,-0.001429259958971918,14.790960142945696,3.519989013671875,-0.3300018310546875
229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-20 00:00:00-04:00,-0.019734572779050663,12.525609585627627,4.6999969482421875,-4.5500030517578125
226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-21 00:00:00-04:00,-0.004911289931109564,11.972963692277784,2.7400054931640625,-1.1100006103515625
226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-22 00:00:00-04:00,0.012716766064777785,13.396897677132324,3.67999267578125,2.8600006103515625
226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-25 00:00:00-04:00,-0.0026343118159346535,13.098174889691139,3.07000732421875,-0.5999908447265625
226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,54575100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-26 00:00:00-04:00,0.009464667467088184,14.168611506156626,4.8000030517578125,2.149993896484375
228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-27 00:00:00-04:00,0.00514590705653295,14.75611256974072,2.6399993896484375,1.1800079345703125
230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-28 00:00:00-04:00,0.008980832210059075,15.786717961808217,4.07000732421875,2.0699920654296875
232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,39418400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-08-29 00:00:00-04:00,-0.00180597769760249,15.577609731490604,2.010009765625,-0.4199981689453125
229.25,230.85000610351562,226.97000122070312,229.72000122070312,44075600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-02 00:00:00-04:00,-0.010424735828844955,14.372743682310475,3.8800048828125,-2.4199981689453125
237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,66427800,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-03 00:00:00-04:00,0.038089848308826335,18.729184139833954,4.4900054931640625,8.75
238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,47549400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-04 00:00:00-04:00,0.005493343195739575,19.38140429566422,3.1599884033203125,1.30999755859375
240.0,241.32000732421875,238.49000549316406,239.69000244140625,54870400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-05 00:00:00-04:00,-0.00037532879451496193,19.33659701710244,2.8300018310546875,-0.089996337890625
239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-08 00:00:00-04:00,-0.007551410322323426,18.43543740655653,3.80999755859375,-1.80999755859375
237.0,238.77999877929688,233.36000061035156,234.35000610351562,66313900,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-09 00:00:00-04:00,-0.014839409394815983,16.677925464026554,5.4199981689453125,-3.529998779296875
232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-10 00:00:00-04:00,-0.03225949486019408,12.913954527221684,6.470001220703125,-7.5600128173828125
226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,50208600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-11 00:00:00-04:00,0.014286368839370622,14.527084928709488,3.8000030517578125,3.2400054931640625
229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,55824200,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-12 00:00:00-04:00,0.017562963814985233,16.538519977148127,5.489990234375,4.040008544921875
237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-15 00:00:00-04:00,0.011235910376080627,17.84793634297244,3.160003662109375,2.6299896240234375
237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,63421100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-16 00:00:00-04:00,0.0061258849469238985,18.569859242241904,4.899993896484375,1.4499969482421875
238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,46508000,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-17 00:00:00-04:00,0.0035272375318422533,18.9880832999064,2.3700103759765625,0.8400115966796875
239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,44249600,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-18 00:00:00-04:00,-0.0046445482440198305,18.43543740655653,4.5500030517578125,-1.1100006103515625
241.22999572753906,246.3000030517578,240.2100067138672,245.5,163741300,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-19 00:00:00-04:00,0.03203293660995743,22.229272265373346,6.089996337890625,7.6199951171875
248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-22 00:00:00-04:00,0.04309566831880085,27.496824441770286,8.52001953125,10.579986572265625
255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-23 00:00:00-04:00,-0.006443275472520216,26.675327280020422,3.7599945068359375,-1.649993896484375
255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,42303700,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-24 00:00:00-04:00,-0.008332331793480807,25.61982642307552,4.70001220703125,-2.1199951171875
253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-25 00:00:00-04:00,0.018072995928489766,27.890153034557375,5.4600067138671875,4.55999755859375
254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,46045700,0.0,0.0,AAPL,Apple Inc.,Technology,3791126003712,2025-09-26 00:00:00-04:00,-0.005489112898051984,27.188149546001526,3.82000732421875,-1.4099884033203125
