Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company_Name,Sector,Market_Cap,Date,Daily_Return,Cumulative_Return,Price_Range,Price_Change
219.9199981689453,223.3000030517578,216.74000549316406,223.3000030517578,119217100,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-06-27 00:00:00-04:00,,0.0,6.55999755859375,
223.52000427246094,223.82000732421875,219.1199951171875,219.38999938964844,58887800,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-06-30 00:00:00-04:00,-0.017510092291414314,-1.7510092291414314,4.70001220703125,-3.910003662109375
219.5,221.8800048828125,217.92999267578125,220.4600067138672,39256800,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-01 00:00:00-04:00,0.00487719279454657,-1.2718299592823334,3.95001220703125,1.07000732421875
219.72999572753906,221.60000610351562,219.05999755859375,219.9199981689453,30894200,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-02 00:00:00-04:00,-0.002449462616694653,-1.5136609210117502,2.540008544921875,-0.540008544921875
221.82000732421875,224.00999450683594,221.36000061035156,223.41000366210938,29632400,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-03 00:00:00-04:00,0.015869432167251007,0.04926135640315188,2.649993896484375,3.4900054931640625
223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-07 00:00:00-04:00,0.0002685535903059755,0.07612994474788248,1.9199981689453125,0.05999755859375
223.9199981689453,224.0,218.42999267578125,219.36000061035156,45692000,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-08 00:00:00-04:00,-0.018391733064396676,-1.7644435233137967,5.57000732421875,-4.1100006103515625
221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-09 00:00:00-04:00,0.014496684294917905,-0.3403536745357094,3.8199920654296875,3.17999267578125
221.5500030517578,222.7899932861328,219.6999969482422,222.25999450683594,30370600,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-10 00:00:00-04:00,-0.0012581953255335065,-0.4657449756867327,3.089996337890625,-0.279998779296875
223.5800018310547,226.67999267578125,222.3699951171875,225.02000427246094,50518300,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-11 00:00:00-04:00,0.012417933203629827,0.7702647546782293,4.30999755859375,2.760009765625
225.07000732421875,226.66000366210938,224.24000549316406,225.69000244140625,35702600,0.0,0.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2343934361600,2025-07-14 00:00:00-04:00,0.0029775049161142597,1.0703087133834277,2.4199981689453125,0.6699981689453125
