Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company_Name,Sector,Market_Cap,Date,Daily_Return,Cumulative_Return,Price_Range,Price_Change
173.3849216100962,178.52032800475203,171.57654142712704,178.37046813964844,108140200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-06-27 00:00:00-04:00,,0.0,6.943786577624991,
180.6184624108643,181.0680572633364,174.4240054836315,176.07252502441406,63378900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-06-30 00:00:00-04:00,-0.012882979672595218,-1.2882979672595218,6.64405177970491,-2.297943115234375
175.5829598377131,175.9326379218849,173.37492804100808,175.682861328125,35904500,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-01 00:00:00-04:00,-0.002213086319032609,-1.506755484556599,2.557709880876814,-0.3896636962890625
175.38312608280393,178.70016656024188,174.91356011283625,178.48036193847656,29128900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-02 00:00:00-04:00,0.015923582922107826,0.061609861752498496,3.7866064474056316,2.7975006103515625
178.34048951535135,179.50944215502514,176.89178830781478,179.36956787109375,21689700,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-03 00:00:00-04:00,0.004982093956777733,0.560126203550193,2.617653847210363,0.8892059326171875
178.89999490759814,179.13978593904164,175.52301029591823,176.63201904296875,34175600,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-07 00:00:00-04:00,-0.015262058445122517,-0.9746283198172834,3.616775643123418,-2.737548828125
177.691079951528,177.7909814447806,172.6555751408571,174.20419311523438,40442500,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-08 00:00:00-04:00,-0.013745106583103461,-2.335742607992841,5.135406303923503,-2.427825927734375
175.09340252603724,179.27966092294577,172.61562283881983,176.46217346191406,43025600,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-09 00:00:00-04:00,0.012961687697069735,-1.069849004511414,6.664038084125934,2.2579803466796875
175.47306122205768,178.27054693495992,174.22417822695712,177.46127319335938,29252400,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-10 00:00:00-04:00,0.005661835122193759,-0.5097228009612209,4.046368708002802,0.9990997314453125
176.6320206592132,181.26787392679407,176.32230010231936,180.02899169921875,34282900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-11 00:00:00-04:00,0.01446917662459013,0.9298195922611052,4.945573824474707,2.567718505859375
180.84823929966979,183.5058659137902,179.5194259926096,181.3977508544922,32536600,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-14 00:00:00-04:00,0.007602992953269938,1.6971882993958687,3.9864399211805903,1.3687591552734375
182.6466456022175,184.05538933948807,181.4377353487915,181.83737182617188,33448300,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-15 00:00:00-04:00,0.002423519418564002,1.9436534100528036,2.6176539906965672,0.4396209716796875
183.07626629854497,184.1652886399438,181.86734081977315,182.80650329589844,33104200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-16 00:00:00-04:00,0.00532966056423767,2.4869784794066874,2.2979478201706627,0.9691314697265625
181.9772389358081,183.89552139280437,180.31871865434178,183.41595458984375,31992600,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-17 00:00:00-04:00,0.0033338600266250573,2.8286557202087614,3.5768027384625896,0.6094512939453125
185.2343153104504,186.25340807875182,183.54583834733725,184.89462280273438,34014500,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-18 00:00:00-04:00,0.00806182982389525,3.6576428436450037,2.7075697314145657,1.478668212890625
186.08356432217508,190.11994741222205,185.98364758555138,189.9301300048828,45803100,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-21 00:00:00-04:00,0.027234470780260978,6.480703888820982,4.136299826670665,5.0355072021484375
191.328882294876,191.47874216205827,187.29249900550474,191.1690216064453,44660200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-22 00:00:00-04:00,0.006522880816912213,7.175264829588679,4.18624315655353,1.2388916015625
191.32888225818212,192.35796066638142,189.01094801184496,190.0600128173828,58681900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-23 00:00:00-04:00,-0.005801195087693611,6.553520209737007,3.3470126545364565,-1.1090087890625
196.85393348830104,197.7731095502254,190.8293230940032,191.99827575683594,74881700,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-24 00:00:00-04:00,0.0101981627314498,7.6401703484447525,6.943786456222199,1.938262939453125
191.80844534575607,194.1563515198352,191.08908750710862,193.0073699951172,39785900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-25 00:00:00-04:00,0.005255746356593649,8.205899781576708,3.0672640127265822,1.00909423828125
193.47694913334269,193.87660084223495,190.6694625759226,192.4079132080078,38139500,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-28 00:00:00-04:00,-0.00310587511308269,7.869825770356376,3.2071382663123416,-0.599456787109375
192.2580327538162,195.7449194968108,191.90835466905762,195.5750732421875,41389200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-29 00:00:00-04:00,0.016460653729744257,9.645433620250055,3.836564827753193,3.1671600341796875
195.42522371418744,197.42343657324804,194.51603320447785,196.35438537597656,32445400,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-30 00:00:00-04:00,0.003984721165483096,10.082340100295252,2.90740336877019,0.7793121337890625
195.53512388567077,195.8148724632573,190.91924186518514,191.728515625,51329200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-07-31 00:00:00-04:00,-0.02355877991784605,7.488934477030917,4.8956305980721595,-4.6258697509765625
188.86108179697592,190.65947636814528,187.65217158882444,188.96099853515625,34832200,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-01 00:00:00-04:00,-0.014434561707329485,5.9373788194670984,3.007304779320833,-2.76751708984375
190.11995195242244,195.0955128481526,189.95010569222902,194.86570739746094,31547400,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-04 00:00:00-04:00,0.031248294135184373,9.247741192728265,5.145407155923579,5.9047088623046875
194.5360207683401,197.68319994217242,193.71674617353807,194.4960479736328,31602300,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-05 00:00:00-04:00,-0.001896995776040522,9.040498689143694,3.966453768634352,-0.369659423828125
194.32618893507828,196.45429038129967,193.49692881868756,195.91476440429688,21562900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-06 00:00:00-04:00,0.007294320092593232,9.835874989638294,2.957361562612107,1.4187164306640625
196.88390160867925,197.36346840439734,194.15634544876863,196.34439086914062,26321800,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-07 00:00:00-04:00,0.002192925408914803,10.076736870713464,3.207122955628705,0.42962646484375
197.04376174071106,202.42894452614235,196.99380337261508,201.24000549316406,39161800,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-08 00:00:00-04:00,0.024933814520254227,12.821369810842675,5.435141153527269,4.8956146240234375
200.76044484845534,201.29995560301907,198.8921207366326,200.8203887939453,25832400,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-11 00:00:00-04:00,-0.0020851554748789747,12.586119713898247,2.40783486638648,-0.41961669921875
201.19005382143942,204.31726177746063,200.41075203769518,203.15829467773438,30397900,0.0,0.0,GOOGL,Alphabet Inc.,Communication Services,2985129672704,2025-08-12 00:00:00-04:00,0.011641775508102858,13.896822044935853,3.906509739765454,2.3379058837890625
